,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2018-08-13 00:15:00,1.1377,1.1377,1.13721,1.13749,GBPUSD,15,0,0,33,8,2018,13,0.000148002199463116,1.142484175261365,1.1389958247386351,35.17558593953832,19.325627271446198,1.1405986666666665,1.1402336666666666
1,2018-08-13 00:20:00,1.13748,1.13857,1.13748,1.13835,GBPUSD,20,0,0,33,8,2018,13,6.546018166783847e-05,1.1425538608945778,1.1385901391054225,39.83166651495793,19.207956064483305,1.1405463333333334,1.1402008333333333
2,2018-08-13 00:25:00,1.13834,1.13847,1.13755,1.13765,GBPUSD,25,0,0,33,8,2018,13,-3.5955380214435074e-05,1.142725039056747,1.1380509609432534,37.560070334038706,19.094207231085843,1.1404729999999998,1.140153
3,2018-08-13 00:30:00,1.13765,1.13812,1.13763,1.13795,GBPUSD,30,0,0,33,8,2018,13,-0.00013901586818313564,1.1428176249931348,1.1376783750068655,39.0998807989253,18.9842500254683,1.1404066666666668,1.1401025
4,2018-08-13 00:35:00,1.13805,1.13843,1.138,1.13842,GBPUSD,35,0,0,33,8,2018,13,-0.00022988934209443025,1.1428488064851372,1.1374571935148627,41.44035136587644,18.786115983528067,1.1403459999999999,1.1400593333333333
5,2018-08-13 00:40:00,1.13839,1.13841,1.13825,1.13825,GBPUSD,40,0,0,33,8,2018,13,-0.0003105487804322271,1.1428713076151495,1.1372236923848507,40.85288621888503,18.59458640965251,1.1402906666666668,1.1400145000000002
6,2018-08-13 00:45:00,1.13825,1.13858,1.13815,1.13838,GBPUSD,45,0,0,33,8,2018,13,-0.0003777960805480767,1.1428577704256606,1.1370322295743394,41.50883008119406,18.356776527015597,1.1402356666666666,1.1399650000000001
7,2018-08-13 00:50:00,1.13837,1.1384,1.13818,1.13824,GBPUSD,50,0,0,33,8,2018,13,-0.0004344842422154564,1.142856939664663,1.1368410603353372,41.00224926736811,18.126893640466584,1.140181,1.1399278333333334
8,2018-08-13 00:55:00,1.13824,1.13866,1.13822,1.13861,GBPUSD,55,0,0,33,8,2018,13,-0.00047468904198224703,1.1427719358915038,1.136716064108496,42.90721181747605,17.820903674840448,1.140127,1.1399056666666667
9,2018-08-13 01:00:00,1.13865,1.13903,1.13817,1.1384,GBPUSD,0,1,0,33,8,2018,13,-0.0005047233028105246,1.142657902156867,1.136584097843133,42.10891235089171,17.407323786078024,1.1400406666666667,1.1398863333333333
10,2018-08-13 01:05:00,1.13834,1.13851,1.13825,1.13828,GBPUSD,5,1,0,33,8,2018,13,-0.0005275725846986984,1.1425446867404523,1.1364523132595477,41.650829109315445,17.00752989360768,1.1399110000000001,1.1398613333333332
11,2018-08-13 01:10:00,1.13829,1.13853,1.13816,1.1385,GBPUSD,10,1,0,33,8,2018,13,-0.0005400082477227027,1.14236984117403,1.13638015882597,42.83033660916541,16.650682606075065,1.139804,1.1398329999999999
12,2018-08-13 01:15:00,1.13849,1.13946,1.13848,1.13936,GBPUSD,15,1,0,33,8,2018,13,-0.0005303133724335588,1.1422023351966692,1.1363916648033308,47.15055292307615,16.202221887812122,1.1397383333333333,1.1398316666666666
13,2018-08-13 01:20:00,1.13938,1.13949,1.13912,1.13948,GBPUSD,20,1,0,33,8,2018,13,-0.0005041325044904384,1.1420087700291428,1.1364292299708572,47.72081529374697,15.778532731526965,1.139696,1.1398308333333333
14,2018-08-13 01:25:00,1.13951,1.13954,1.13936,1.13947,GBPUSD,25,1,0,33,8,2018,13,-0.00046800150430423727,1.141682837364029,1.136546162635971,47.67646665031,15.386163774963094,1.1396676666666667,1.1398306666666664
15,2018-08-13 01:30:00,1.13948,1.1397,1.13945,1.1397,GBPUSD,30,1,0,33,8,2018,13,-0.00042279181496278974,1.1413696399805762,1.1366843600194239,48.808403636424046,15.062827754056674,1.1396456666666666,1.1398421666666667
16,2018-08-13 01:35:00,1.1397,1.13988,1.13963,1.13981,GBPUSD,35,1,0,33,8,2018,13,-0.0003715431319397605,1.141055110402124,1.136842889597876,49.35051477263791,14.812552639666116,1.1396249999999999,1.1398568333333332
17,2018-08-13 01:40:00,1.13983,1.13989,1.13965,1.13984,GBPUSD,40,1,0,33,8,2018,13,-0.0003178704108885939,1.1408153361055093,1.1369666638944904,49.50139102832265,14.574187663359995,1.1396143333333333,1.1398720000000002
18,2018-08-13 01:45:00,1.13983,1.13996,1.13972,1.13974,GBPUSD,45,1,0,33,8,2018,13,-0.00026636291312076175,1.1405802404393046,1.1370917595606953,48.99809092085554,14.369915805528741,1.139582,1.1398791666666666
19,2018-08-13 01:50:00,1.13979,1.1398,1.13974,1.13975,GBPUSD,50,1,0,33,8,2018,13,-0.00021814600438640715,1.1403309430436188,1.137236056956381,49.05167832984863,14.172453009625197,1.1395449999999998,1.1398885
20,2018-08-13 01:55:00,1.13975,1.13983,1.13968,1.13978,GBPUSD,55,1,0,33,8,2018,13,-0.00017354335179047022,1.1403799560241437,1.1374160439758563,49.21726939021302,13.952544065917957,1.1395133333333334,1.1398928333333334
21,2018-08-13 02:00:00,1.13979,1.14019,1.13972,1.14013,GBPUSD,0,2,0,33,8,2018,13,-0.00012756460368675856,1.140542365577149,1.137431634422851,51.13409667623011,13.88537778964075,1.1394853333333332,1.1399033333333333
22,2018-08-13 02:05:00,1.14016,1.14045,1.14003,1.14023,GBPUSD,5,2,0,33,8,2018,13,-8.12474403992082e-05,1.1406319280550539,1.1376000719449462,51.67324686768019,13.919209827695376,1.1394623333333334,1.1399155
23,2018-08-13 02:10:00,1.14023,1.14116,1.14018,1.14114,GBPUSD,10,2,0,33,8,2018,13,-2.2442489395745208e-05,1.1409389709985125,1.1376120290014873,56.22040655149108,14.189958487139673,1.1394656666666667,1.1399446666666668
24,2018-08-13 02:15:00,1.14113,1.14114,1.14046,1.14049,GBPUSD,15,2,0,33,8,2018,13,3.07876929198524e-05,1.1410756083736253,1.1376823916263745,52.565717707299314,14.45168219126916,1.1394300000000002,1.1399601666666668
25,2018-08-13 02:20:00,1.14049,1.14052,1.13992,1.14012,GBPUSD,20,2,0,33,8,2018,13,7.17599988244179e-05,1.1411122929827027,1.1378327070172976,50.627706416159945,14.448507625991553,1.1393856666666666,1.1399666666666666
26,2018-08-13 02:25:00,1.14012,1.14056,1.14012,1.14047,GBPUSD,25,2,0,33,8,2018,13,0.0001083219593212014,1.141189805328041,1.1379641946719588,52.34693690209053,14.459109301457412,1.1393556666666667,1.1399773333333334
27,2018-08-13 02:30:00,1.14047,1.14063,1.14032,1.14063,GBPUSD,30,2,0,33,8,2018,13,0.00014250878127009065,1.14124508542408,1.1381479145759197,53.118947652020836,14.494212834719471,1.1393433333333334,1.1399905000000001
28,2018-08-13 02:35:00,1.14064,1.14064,1.13991,1.13993,GBPUSD,35,2,0,33,8,2018,13,0.00016192188518648966,1.141226307211534,1.138298692788466,49.490228950916645,14.334426792274874,1.139313,1.1399875
29,2018-08-13 02:40:00,1.13997,1.14012,1.13982,1.13993,GBPUSD,40,2,0,33,8,2018,13,0.00017068838913889605,1.1411555009344703,1.1385224990655294,49.490228950916645,14.138180699783737,1.139284,1.1399863333333333
30,2018-08-13 02:45:00,1.13996,1.14018,1.13958,1.14002,GBPUSD,45,2,0,33,8,2018,13,0.00017336911993999716,1.1410198565166023,1.1388321434833977,49.960563877877085,13.815246746224785,1.1393683333333333,1.1399834999999998
31,2018-08-13 02:50:00,1.14002,1.14002,1.13901,1.13909,GBPUSD,50,2,0,33,8,2018,13,0.00015686212756162057,1.1409104312320115,1.1390005687679883,45.43771563618267,13.497014408663329,1.1393929999999999,1.1399696666666668
32,2018-08-13 02:55:00,1.1391,1.13948,1.13909,1.13948,GBPUSD,55,2,0,33,8,2018,13,0.00013505866754287468,1.1409020770764913,1.1390209229235089,47.49954475605699,13.189389815687258,1.1394540000000002,1.1399635
33,2018-08-13 03:00:00,1.13948,1.13995,1.13904,1.13927,GBPUSD,0,3,0,33,8,2018,13,0.00010742020424618844,1.1409185122602112,1.138983487739789,46.520323582109775,12.84767062158818,1.139498,1.1399523333333332
